00000.00m 00262.21m 00524.41m 00786.62m 01048.83m 01311.03m 01573.24m 01835.44m 02097.65m 02359.86m 02622.06m 02884.27m 03146.48m 03408.68m 03670.89m 03933.10m 04195.30m 04457.51m 04719.72m 04981.92m 05244.13m 05506.33m 05768.54m 06030.75m 06292.95m 06555.16m 06817.37m 07079.57m 07341.78m 07603.99m 07866.19m 08128.40m 08390.60m 08652.81m 08915.02m 09177.22m 09439.43m 09701.64m 09963.84m 10226.05m 10488.26m 10750.46m 11012.67m 11274.88m 11537.08m 11799.29m 12061.49m 12323.70m 12585.91m 12848.11m 13110.32m 13372.53m 13634.73m 13896.94m 14159.15m 14421.35m 14683.56m 14945.76m 15207.97m 15470.18m 15732.38m 15994.59m 16256.80m 16519.00m 16781.21m 17043.42m 17305.62m 17567.83m 17830.03m 18092.24m 18354.45m 18616.65m 18878.86m 19141.07m 19403.27m 19665.48m 19927.69m 20189.89m 20452.10m 20714.31m 20976.51m 21238.72m 21500.92m 21763.13m 22025.34m 22287.54m 22549.75m 22811.96m 23074.16m 23336.37m 23598.58m 23860.78m 24122.99m 24385.19m 24647.40m 24909.61m 25171.81m 25434.02m 25696.23m 25958.43m 26220.64m 26482.85m 26745.05m 27007.26m 27269.47m 27531.67m 27793.88m 28056.08m 28318.29m 28580.50m 28842.70m 29104.91m 29367.12m 29629.32m 29891.53m 30153.74m
0.0 0.0 0.0 0.0 0.0 149.6410185519097 143.77779162659726 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 179.4842193470202 115.24206417799348 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.01802364623693 218.44699034102135 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 176.00290252186383 267.96560052692786 140.78798236885888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 180.01504143751046 115.58289098517426 0.0 0.0 83.30219261519142 210.66139812436015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.21293869462443 218.45059252693153 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 101.62081088079334 199.70200634652645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 12.017793188428177 2.364413623143644 0.0 209.11830854633507 290.48216998740986 297.2994269045563 209.41874692289082 0.0 0.0 0.0 0.0 0.0 0.0 204.9907537218762 90.95847285253706 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 234.04385130574718 53.70924103789923 0.0 0.0 0.0 0.0 0.0 69.73077874529326 219.43874305706683 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 104.291176405783 199.47846443256665 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 4.552194389556128 0.8956112208877443 0.0 178.1473773207131 267.93170080685826 139.56002499514491 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 180.89035534286586 114.05297156331594 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 235.24388446846024 51.75735968967058 0.0 0.0 0.0 0.0 0.0 71.38505629025879 217.02177272663917 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 11.38048597389032 2.2032755367218666 0.0 0.0 146.25145222006174 140.0935822743786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182.3013524498226 113.95031664611537 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.993504362597832 260.3493681311603 27.29476810027549 0.0 0.0 0.0 0.0 0.0 86.04488054643846 244.78180769649228 216.80944589294043 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 208.98926299956162 291.39176070242786 140.8801597162265 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 112.4434085254993 168.3751739218685 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.26293244291344 210.4199937687626 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 87.94038727168146 218.66148820924332 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 188.54498619305477 276.550562549185 140.12832413551075 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 113.58148243690822 257.9525850353763 190.00069133686887 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 101.29543613276451 186.4576562108819 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 137.4251233842174 161.5092768664186 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 3.9285278968824446 0.7552950944079044 0.0 212.77358559730573 290.6877109798642 137.79744222395374 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7735697675011655 243.7841881855458 43.572536474896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 95.03839907208963 207.76735398196703 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 4.94609986826804 1.57590542476727 193.4423269058432 279.3474750214051 287.1481641078516 191.3294612051233 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.33117821206044 263.9104470356019 264.36566647455754 41.060042972334145 0.0 0.0 0.0 0.0 0.0 83.20448714040054 200.01057574407318 0.0 0.0 0.0 0.0 0.0 0.0 0.0 143.7877563311185 151.61180987806148 98.7778568666026 203.60644485596063 49.025785209702455 248.73280177459924 0.6431331619166679 221.18886207061857 246.0473641652204 63.99374602230287 174.51771884166428 278.91194663289104 288.383341668948 175.88685002047322 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 3.5630834413584966 0.6850350856257736 246.56953765963746 315.32686512381764 283.87211635670593 140.0303231747052 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.191166516946964 265.37217363192576 264.64382252959683 37.40329712830379 0.0 0.0 0.0 0.0 0.0 87.37102109670876 196.01853946725993 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 104.62940356780014 197.6039776152931 0.0 0.0 0.0 0.0 0.0 0.0 191.7425455764437 281.9717238830105 282.4069652834811 165.68591185797297 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 3.4717223274775093 0.6565553450449806 0.0 192.2936533250606 276.4304018506734 260.22199770940426 157.22134118765 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.68871599115113 251.3574711602109 10.803658311571269 0.0 0.0 0.0 0.0 0.0 0.0 91.19602526451608 192.83413166784678 46.626363589160036 266.6625228844953 260.65034889309027 22.106480549834004 0.0 0.0 0.0 0.0 0.0 109.0825776708073 192.0644146510958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 3.8879447048127878 1.218082942780819 210.8620356981617 288.1166583570387 259.74349915241794 155.47403348387525 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 96.50089782870263 188.2416226892296 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 219.0203964422013 292.2919649468464 259.5564256170165 290.4978891086935 233.8617961045003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 152.0321660256572 127.16977130020615 0.0 0.0 0.0 42.84764749846481 262.7537012012359 263.3932289984028 25.302657209907608 0.0 0.0 0.0 0.0 125.38362612573474 161.0971165701033 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 121.89685484189053 177.5119153021084 0.0 0.0 0.0 0.0 0.0 236.25335301376114 68.9132780945472 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 9.227472501979696 1.7158419016211681 0.0 213.16895575821997 138.82103526738186 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.640934309621414 238.97022282334436 0.0 0.0 0.0 0.0 0.0 0.0 0.0 108.57608838399713 177.58073378576367 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 154.0000706275562 146.1488451912475 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 4.316596248670289 1.3295477676670582 210.61315512531633 135.56723708257638 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 220.61939900813476 271.9549853989014 97.63458459468958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 161.27170607019963 140.30984179617954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.8 0.23294436661674034 0.0 0.0 212.85687365154476 135.17227411000954 164.3007320590206 196.5540850277821 0.0 0.0 0.0 0.0 0.0 0.0 0.0 200.25229605717644 95.02650192129644 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 120.2517245131932 164.84504594877973 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 122.29967690089931 175.68710711919653 0.0 0.0 0.0 0.0 0.0 0.0 0.0 203.38672175381413 117.88865550149646 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 7.639641452197454 132.79796780739193 247.34118802810062 10.71831045646575 0.0 0.0 0.0 0.0 0.0 0.0 108.14609142534509 254.6195891897652 201.60767479312315 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 109.79183256402817 168.64808986103455 0.0 0.0 0.0 0.0 0.0 0.0 163.87855500743754 139.91278120114464 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 225.1711383293857 80.94090288479134 0.0 0.0 85.99266818560264 154.0345352502083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62.5 6.758844209516802 0.0 0.0 14.213799745265044 13.339602708583945 127.86105341540657 269.940609150842 6.780801768064751 0.0 0.0 0.0 0.0 0.0 130.60180227867102 253.49204679576462 241.93920173542256 200.25703286881222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 89.7461505313956 254.26945900386534 222.24416654525965 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 208.53834365075218 86.89218220936209 153.5501102618999 145.69390472160325 96.10012110248375 205.30847500494244 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
30.4 25.405592441172708 5.3638187646725335 0.0 0.0 145.82535707827324 309.28306763225856 222.63092118611587 0.0 0.0 0.0 0.0 0.0 0.0 118.82043749221341 154.00400161791498 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 134.52495988256769 144.90396636301003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 99.74569915828907 254.09903144753736 209.97766833500677 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
34.1 3.6876254007123705 0.0 0.0 0.0 0.0 122.93231982286873 338.75603293271223 244.65645125599963 0.0 0.0 0.0 0.0 0.0 111.62487845462122 152.40394334506527 62.45659363414737 250.90805208181268 245.8883766685023 19.891434631566625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.08548680405954 209.44845425651053 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 178.5966449822492 123.4343247304439 0.0 0.0 60.55736853583111 245.68902269923015 0.0 0.0 199.47451587538023 83.5448251023902 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
35.0 3.890766476796088 0.0 0.0 0.0 130.73404265264864 193.83718271512674 0.0 0.0 0.0 0.0 0.0 0.0 0.0 111.6048873084384 161.63052630996594 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.52836330942347 192.59641664165306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.22187297996324 215.59899412732534 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
43.4 4.824550431227152 0.0 10.211984860798655 6.928668766055843 126.8012617535884 195.64490992983005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 103.63716354127952 168.63415813943953 0.0 0.0 0.0 0.0 0.0 0.0 134.63378889661053 151.293879351428 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.71888903164938 181.47927880708085 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.18667887199786 250.57758651520336 23.391298271462205 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.3 6.199299498895577 0.0 0.0 10.126055500049782 14.016378965831713 5.300555628595935 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.69877267974894 183.41395977362788 0.0 0.0 0.0 0.0 0.0 0.0 122.79614722436149 163.32208686986309 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 83.68074441236334 196.19815124366863 0.0 0.0 0.0 0.0 0.0 143.99739181107222 158.38768892558016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2401791519227414 229.0132791202978 56.213620911327155 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.7 7.931067117973363 0.0 0.0 0.0 4.009114640554823 95.14265009902758 240.16791173359545 0.0 0.0 0.0 184.40346730372224 102.48069866223898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 81.78341561166006 203.06355079706753 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.67159452961015 220.23431208073285 0.0 0.0 199.6058547442958 77.000529574909 0.0 0.0 89.08471298081264 202.82662879062605 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 166.83353066538407 255.0254495973226 147.5524659711361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.4 7.778771885279632 0.0 0.0 6.8940107192412325 12.814739431196918 93.55699494293631 241.50828637593932 0.0 0.0 0.0 180.7339478074043 108.42326374065598 0.0 0.0 58.26278171541409 229.94437612714833 3.0214575210013663 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 24.3734134831394 246.192986110551 35.46046294978677 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 133.57494228374523 139.60560636868306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
